1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
36,local-gov,117312,some-college,10,married-civ-spouse,transport-moving,wife,white,female,0,0,40,united-states,<=50k
29,private,134152,hs-grad,9,separated,machine-op-inspct,not-in-family,white,male,0,0,40,united-states,<=50k
19,private,232392,hs-grad,9,never-married,other-service,other-relative,white,female,0,0,40,united-states,<=50k
35,private,220098,hs-grad,9,married-civ-spouse,other-service,wife,white,female,0,0,40,united-states,>50k
27,private,301302,bachelors,13,never-married,craft-repair,not-in-family,white,male,0,0,50,united-states,<=50k
46,self-emp-not-inc,277946,assoc-acdm,12,separated,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
34,state-gov,98101,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,7688,0,45,?,>50k
34,private,196164,hs-grad,9,never-married,other-service,not-in-family,white,female,0,0,35,united-states,<=50k
44,private,115562,some-college,10,married-civ-spouse,tech-support,husband,white,male,0,0,40,united-states,<=50k
45,private,96975,some-college,10,divorced,handlers-cleaners,unmarried,white,female,0,0,40,united-states,<=50k
20,?,137300,hs-grad,9,never-married,?,other-relative,white,female,0,0,35,united-states,<=50k
52,self-emp-inc,132178,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50k
20,private,416103,some-college,10,never-married,handlers-cleaners,own-child,white,male,0,0,40,united-states,<=50k
28,private,108574,some-college,10,never-married,other-service,not-in-family,white,female,0,0,40,united-states,<=50k
50,state-gov,288353,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,>50k
28,private,110145,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50k
28,?,123147,some-college,10,married-civ-spouse,?,wife,white,female,0,1887,40,united-states,>50k
32,private,364657,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,<=50k
24,private,241951,hs-grad,9,never-married,handlers-cleaners,unmarried,black,female,0,0,40,united-states,<=50k
33,private,118500,some-college,10,divorced,exec-managerial,unmarried,white,female,0,0,40,united-states,<=50k
31,state-gov,1033222,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
35,private,92440,12th,8,divorced,craft-repair,not-in-family,white,male,0,0,50,united-states,>50k
34,local-gov,243867,11th,7,separated,machine-op-inspct,not-in-family,black,male,0,0,40,united-states,<=50k
34,state-gov,240283,hs-grad,9,divorced,transport-moving,unmarried,white,female,0,0,40,united-states,<=50k
32,state-gov,92003,bachelors,13,married-civ-spouse,exec-managerial,wife,white,female,0,0,40,united-states,>50k
29,private,188401,hs-grad,9,divorced,farming-fishing,not-in-family,white,male,0,0,40,united-states,<=50k
33,private,228528,10th,6,never-married,craft-repair,unmarried,white,female,0,0,35,united-states,<=50k
36,federal-gov,255191,masters,14,never-married,prof-specialty,not-in-family,white,male,0,1408,40,united-states,<=50k
63,self-emp-inc,222289,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
47,local-gov,287480,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
17,?,202521,11th,7,never-married,?,own-child,white,male,0,0,40,united-states,<=50k
40,self-emp-not-inc,204116,bachelors,13,married-spouse-absent,prof-specialty,not-in-family,white,female,2174,0,40,united-states,<=50k
27,private,116358,some-college,10,never-married,craft-repair,own-child,asian-pac-islander,male,0,1980,40,philippines,<=50k
33,private,208405,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,>50k
34,local-gov,117018,some-college,10,never-married,protective-serv,not-in-family,white,female,0,0,40,united-states,<=50k
23,private,81281,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50k
42,local-gov,340148,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,0,0,40,united-states,<=50k
29,private,363425,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,40,united-states,<=50k
24,federal-gov,191073,hs-grad,9,never-married,armed-forces,own-child,white,male,0,0,40,united-states,<=50k
44,private,116632,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k
27,private,405855,9th,5,never-married,craft-repair,other-relative,white,male,0,0,40,mexico,<=50k
20,private,298227,some-college,10,never-married,sales,not-in-family,white,male,0,0,35,united-states,<=50k
44,private,290521,hs-grad,9,widowed,exec-managerial,unmarried,black,female,0,0,40,united-states,<=50k
51,private,56915,hs-grad,9,married-civ-spouse,craft-repair,husband,amer-indian-eskimo,male,0,0,40,united-states,<=50k
20,private,146538,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
19,private,206399,hs-grad,9,never-married,machine-op-inspct,own-child,black,female,0,0,40,united-states,<=50k
60,private,245062,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k
42,private,197583,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,black,male,0,0,40,?,>50k
44,self-emp-not-inc,234885,hs-grad,9,married-civ-spouse,sales,wife,white,female,0,0,40,united-states,>50k
40,private,72887,assoc-voc,11,married-civ-spouse,machine-op-inspct,husband,asian-pac-islander,male,0,0,40,united-states,>50k
30,private,180374,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,0,0,40,united-states,<=50k
38,private,351299,some-college,10,married-civ-spouse,transport-moving,husband,black,male,0,0,50,united-states,<=50k
32,?,115745,some-college,10,married-civ-spouse,?,husband,white,male,0,0,40,united-states,<=50k
44,private,116632,assoc-acdm,12,never-married,farming-fishing,own-child,white,male,0,0,40,united-states,<=50k
54,local-gov,288825,hs-grad,9,married-civ-spouse,transport-moving,husband,black,male,0,0,40,united-states,<=50k
32,private,132601,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,<=50k
52,private,35598,hs-grad,9,divorced,transport-moving,unmarried,white,male,0,0,40,united-states,<=50k
38,private,33983,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
49,private,192776,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,1977,45,united-states,>50k
60,private,201965,some-college,10,never-married,prof-specialty,unmarried,white,male,0,0,40,united-states,>50k
22,?,139883,some-college,10,never-married,?,own-child,white,male,0,0,40,united-states,<=50k
35,private,285020,hs-grad,9,never-married,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
46,private,279196,bachelors,13,never-married,craft-repair,not-in-family,white,female,0,0,40,united-states,<=50k
27,private,161155,10th,6,never-married,other-service,not-in-family,white,male,0,0,40,united-states,<=50k
23,private,197904,hs-grad,9,never-married,other-service,unmarried,white,female,0,0,35,united-states,<=50k
33,private,111746,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,0,0,45,portugal,<=50k
41,private,193626,hs-grad,9,married-spouse-absent,craft-repair,unmarried,white,female,0,0,40,united-states,<=50k
52,?,271749,12th,8,never-married,?,other-relative,black,male,594,0,40,united-states,<=50k
59,local-gov,286967,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,45,united-states,<=50k
45,local-gov,164427,bachelors,13,divorced,prof-specialty,unmarried,white,female,0,0,40,united-states,<=50k
40,private,347934,hs-grad,9,never-married,other-service,not-in-family,white,female,0,0,35,united-states,<=50k
46,federal-gov,371373,hs-grad,9,divorced,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k
41,private,343121,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,36,united-states,<=50k
20,private,262749,some-college,10,never-married,machine-op-inspct,own-child,white,male,0,0,40,united-states,<=50k
26,private,64293,some-college,10,never-married,prof-specialty,not-in-family,white,female,0,0,35,united-states,<=50k
23,local-gov,324960,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,0,0,40,poland,<=50k
62,local-gov,114060,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
52,private,48925,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50k
58,private,180980,some-college,10,divorced,other-service,unmarried,white,female,0,0,42,france,<=50k
25,private,181054,bachelors,13,never-married,sales,not-in-family,white,female,0,0,40,united-states,<=50k
24,private,388093,bachelors,13,never-married,exec-managerial,not-in-family,black,male,0,0,40,united-states,<=50k
43,private,112131,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
47,local-gov,543162,hs-grad,9,separated,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k
39,private,91996,hs-grad,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,<=50k
49,private,141944,assoc-voc,11,married-spouse-absent,handlers-cleaners,unmarried,white,male,0,1380,42,united-states,<=50k
32,private,37070,assoc-voc,11,never-married,craft-repair,not-in-family,white,male,0,0,45,united-states,<=50k
34,private,337587,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,>50k
28,private,189346,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,45,united-states,<=50k
57,?,222216,assoc-voc,11,widowed,?,unmarried,white,female,0,0,38,united-states,<=50k
21,?,204226,some-college,10,never-married,?,unmarried,white,female,0,0,35,united-states,<=50k
34,private,108116,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,>50k
50,private,196232,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,7688,0,50,united-states,>50k
24,local-gov,248344,some-college,10,divorced,handlers-cleaners,not-in-family,black,male,0,0,50,united-states,<=50k
37,local-gov,186035,some-college,10,married-civ-spouse,tech-support,husband,white,male,0,0,45,united-states,>50k
28,private,85812,some-college,10,married-civ-spouse,sales,wife,white,female,0,0,40,united-states,<=50k
42,private,221172,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
38,self-emp-not-inc,190387,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,50,united-states,<=50k
44,self-emp-not-inc,202692,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
44,private,109339,11th,7,divorced,machine-op-inspct,unmarried,other,female,0,0,46,puerto-rico,<=50k
26,private,108658,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,0,0,40,united-states,<=50k
36,private,197202,hs-grad,9,married-civ-spouse,other-service,husband,black,male,0,0,40,united-states,<=50k
41,private,101739,assoc-acdm,12,married-civ-spouse,exec-managerial,wife,white,female,0,0,50,united-states,>50k
67,private,231559,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,20051,0,48,united-states,>50k
39,local-gov,207853,12th,8,married-civ-spouse,tech-support,husband,white,male,0,0,50,united-states,<=50k
29,private,102345,assoc-voc,11,separated,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
31,self-emp-inc,41493,bachelors,13,never-married,farming-fishing,not-in-family,white,female,0,0,45,united-states,<=50k
34,?,190027,hs-grad,9,never-married,?,unmarried,black,female,0,0,40,united-states,<=50k
44,private,210525,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
29,private,133937,doctorate,16,never-married,prof-specialty,own-child,white,male,0,0,40,united-states,<=50k
30,private,237903,some-college,10,never-married,handlers-cleaners,unmarried,white,female,0,0,40,united-states,<=50k
27,private,163862,hs-grad,9,never-married,transport-moving,not-in-family,white,male,0,0,40,united-states,<=50k
27,private,201872,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,<=50k
32,private,84179,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,female,0,0,45,united-states,<=50k
35,local-gov,233327,some-college,10,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,<=50k
21,private,259510,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,0,0,36,united-states,<=50k
28,private,184831,some-college,10,never-married,craft-repair,unmarried,white,male,0,0,40,united-states,<=50k
46,self-emp-not-inc,245724,some-college,10,divorced,exec-managerial,not-in-family,white,male,0,0,50,united-states,<=50k
36,self-emp-not-inc,27053,hs-grad,9,separated,other-service,unmarried,white,female,0,0,40,united-states,<=50k
72,private,205343,11th,7,widowed,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k
35,private,229328,hs-grad,9,married-civ-spouse,machine-op-inspct,wife,black,female,0,0,40,united-states,<=50k
33,federal-gov,319560,assoc-voc,11,divorced,craft-repair,unmarried,black,female,0,0,40,united-states,>50k
69,private,136218,11th,7,never-married,machine-op-inspct,not-in-family,white,female,0,0,40,united-states,<=50k
35,private,54576,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
30,private,152453,11th,7,married-civ-spouse,other-service,husband,white,male,0,0,40,mexico,<=50k
54,private,212960,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,35,united-states,>50k
47,private,264052,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,>50k
24,private,82804,hs-grad,9,never-married,handlers-cleaners,unmarried,black,female,0,0,40,united-states,<=50k
20,private,27337,hs-grad,9,never-married,handlers-cleaners,own-child,amer-indian-eskimo,male,0,0,48,united-states,<=50k
43,self-emp-inc,188436,masters,14,married-civ-spouse,exec-managerial,husband,white,male,5013,0,45,united-states,<=50k
29,self-emp-not-inc,110663,hs-grad,9,separated,craft-repair,not-in-family,white,male,0,0,35,united-states,<=50k
47,private,87490,masters,14,divorced,exec-managerial,unmarried,white,male,0,0,42,united-states,<=50k
24,private,354351,hs-grad,9,never-married,craft-repair,own-child,white,male,0,0,40,united-states,<=50k
51,private,95469,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
37,private,22463,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,1977,40,united-states,>50k
29,private,350162,bachelors,13,married-civ-spouse,exec-managerial,wife,white,male,0,0,40,united-states,>50k
36,self-emp-not-inc,28738,assoc-acdm,12,divorced,sales,unmarried,white,female,0,0,35,united-states,<=50k
58,local-gov,283635,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
26,self-emp-not-inc,86646,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50k
57,private,69884,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,>50k
59,private,199713,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
27,private,181659,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
31,self-emp-not-inc,340939,bachelors,13,never-married,tech-support,not-in-family,white,male,0,0,40,united-states,<=50k
18,private,156764,11th,7,never-married,other-service,own-child,white,male,0,0,40,united-states,<=50k
